date,num_orders,order_status,total_cbv,service
2016-01-31,209840,Completed,4422376140,GO-RIDE
2016-01-31,990,No Driver Found,23532600,GO-RIDE
2016-01-31,0,Other,27300,GO-RIDE
2016-02-01,103000,Cancelled,2185017380,GO-RIDE
2016-02-01,377790,Completed,7764755180,GO-RIDE
2016-02-01,97900,No Driver Found,2002327600,GO-RIDE
2016-02-01,210,Other,4040400,GO-RIDE
2016-02-02,120590,Cancelled,2512870360,GO-RIDE
2016-02-02,355580,Completed,7222706400,GO-RIDE
2016-02-02,151950,No Driver Found,3126421480,GO-RIDE
2016-02-02,20,Other,342160,GO-RIDE
2016-02-03,68030,Cancelled,1497976480,GO-RIDE
2016-02-03,412100,Completed,8433406800,GO-RIDE
2016-02-03,46030,No Driver Found,966900480,GO-RIDE
2016-02-03,50,Other,1070160,GO-RIDE
2016-02-04,60540,Cancelled,1320320820,GO-RIDE
2016-02-04,412320,Completed,8350016220,GO-RIDE
2016-02-04,41120,No Driver Found,842093980,GO-RIDE
2016-02-04,0,Other,21840,GO-RIDE
2016-02-05,94780,Cancelled,2056916680,GO-RIDE
2016-02-05,468570,Completed,9571554720,GO-RIDE
2016-02-05,34610,No Driver Found,715880620,GO-RIDE
2016-02-05,50,Other,982800,GO-RIDE
2016-02-06,44650,Cancelled,1018646720,GO-RIDE
2016-02-06,288110,Completed,6021169700,GO-RIDE
2016-02-06,950,No Driver Found,23998520,GO-RIDE
2016-02-06,0,Other,54600,GO-RIDE
2016-02-07,30940,Cancelled,712344360,GO-RIDE
2016-02-07,190750,Completed,4012168160,GO-RIDE
2016-02-07,790,No Driver Found,22568000,GO-RIDE
2016-02-08,31600,Cancelled,724430980,GO-RIDE
2016-02-08,166390,Completed,3546042500,GO-RIDE
2016-02-08,1290,No Driver Found,31682560,GO-RIDE
2016-02-09,80960,Cancelled,1713216960,GO-RIDE
2016-02-09,374240,Completed,7659377180,GO-RIDE
2016-02-09,50020,No Driver Found,1000535900,GO-RIDE
2016-02-09,0,Other,49140,GO-RIDE
2016-02-10,64450,Cancelled,1397006520,GO-RIDE
2016-02-10,405780,Completed,8166083380,GO-RIDE
2016-02-10,15800,No Driver Found,322329280,GO-RIDE
2016-02-11,75840,Cancelled,1638939120,GO-RIDE
2016-02-11,400990,Completed,8123551800,GO-RIDE
2016-02-11,26510,No Driver Found,545106380,GO-RIDE
2016-02-11,0,Other,49140,GO-RIDE
2016-02-12,99170,Cancelled,2098070520,GO-RIDE
2016-02-12,414340,Completed,8419370960,GO-RIDE
2016-02-12,70980,No Driver Found,1453896080,GO-RIDE
2016-02-12,40,Other,740740,GO-RIDE
2016-02-13,39840,Cancelled,894548200,GO-RIDE
2016-02-13,312470,Completed,6430573240,GO-RIDE
2016-02-13,780,No Driver Found,20023640,GO-RIDE
2016-02-13,0,Other,21840,GO-RIDE
2016-02-14,31690,Cancelled,720925660,GO-RIDE
2016-02-14,192760,Completed,4045241200,GO-RIDE
2016-02-14,1350,No Driver Found,31944640,GO-RIDE
2016-02-15,75240,Cancelled,1604754060,GO-RIDE
2016-02-15,436300,Completed,8822795800,GO-RIDE
2016-02-15,24030,No Driver Found,491359960,GO-RIDE
2016-02-15,20,Other,345800,GO-RIDE
2016-02-16,61530,Cancelled,1316939260,GO-RIDE
2016-02-16,427030,Completed,8546039320,GO-RIDE
2016-02-16,15840,No Driver Found,322948080,GO-RIDE
2016-02-16,10,Other,149240,GO-RIDE
2016-02-17,95990,Cancelled,2007523700,GO-RIDE
2016-02-17,395160,Completed,7898446920,GO-RIDE
2016-02-17,48970,No Driver Found,1005431700,GO-RIDE
2016-02-17,10,Other,214760,GO-RIDE
2016-02-18,56120,Cancelled,1377439700,GO-RIDE
2016-02-18,396800,Completed,9157526560,GO-RIDE
2016-02-18,7350,No Driver Found,194283180,GO-RIDE
2016-02-18,0,Other,54600,GO-RIDE
2016-02-19,55550,Cancelled,1355745300,GO-RIDE
2016-02-19,421780,Completed,9697802660,GO-RIDE
2016-02-19,4480,No Driver Found,117821340,GO-RIDE
2016-02-19,0,Other,36400,GO-RIDE
2016-02-20,36040,Cancelled,801347820,GO-RIDE
2016-02-20,287120,Completed,5871980660,GO-RIDE
2016-02-20,470,No Driver Found,11722620,GO-RIDE
2016-02-21,28510,Cancelled,647787140,GO-RIDE
2016-02-21,194110,Completed,4021472000,GO-RIDE
2016-02-21,420,No Driver Found,10952760,GO-RIDE
2016-02-22,50880,Cancelled,1234424100,GO-RIDE
2016-02-22,388240,Completed,8981033880,GO-RIDE
2016-02-22,4450,No Driver Found,113948380,GO-RIDE
2016-02-23,46520,Cancelled,1130121720,GO-RIDE
2016-02-23,372410,Completed,8550083360,GO-RIDE
2016-02-23,3140,No Driver Found,83960240,GO-RIDE
2016-02-24,48430,Cancelled,1168055980,GO-RIDE
2016-02-24,369790,Completed,8522210060,GO-RIDE
2016-02-24,2690,No Driver Found,70550480,GO-RIDE
2016-02-24,0,Other,98280,GO-RIDE
2016-02-25,63290,Cancelled,1518134800,GO-RIDE
2016-02-25,344820,Completed,7974217160,GO-RIDE
2016-02-25,11200,No Driver Found,269421880,GO-RIDE
2016-02-26,98700,Cancelled,2503206160,GO-RIDE
2016-02-26,396760,Completed,9068306520,GO-RIDE
2016-02-26,36770,No Driver Found,985224240,GO-RIDE
2016-02-27,40350,Cancelled,895176100,GO-RIDE
2016-02-27,310090,Completed,6370802620,GO-RIDE
2016-02-27,790,No Driver Found,20291180,GO-RIDE
2016-02-28,31170,Cancelled,709072000,GO-RIDE
2016-02-28,188700,Completed,3933513220,GO-RIDE
2016-02-28,1330,No Driver Found,30079140,GO-RIDE
2016-02-29,91140,Cancelled,2171856960,GO-RIDE
2016-02-29,367240,Completed,8447047700,GO-RIDE
2016-02-29,38730,No Driver Found,915614700,GO-RIDE
2016-03-01,74550,Cancelled,1842471540,GO-RIDE
2016-03-01,393300,Completed,9027027100,GO-RIDE
2016-03-01,14890,No Driver Found,395779020,GO-RIDE
2016-03-02,64230,Cancelled,1583398180,GO-RIDE
2016-03-02,390450,Completed,8981403340,GO-RIDE
2016-03-02,11720,No Driver Found,306584460,GO-RIDE
2016-03-03,61000,Cancelled,1502197060,GO-RIDE
2016-03-03,412970,Completed,9519029520,GO-RIDE
2016-03-03,8410,No Driver Found,218323560,GO-RIDE
2016-03-03,0,Other,58240,GO-RIDE
2016-03-04,70010,Cancelled,1707447560,GO-RIDE
2016-03-04,449540,Completed,10358994100,GO-RIDE
2016-03-04,12210,No Driver Found,314175680,GO-RIDE
2016-03-04,0,Other,38220,GO-RIDE
2016-03-05,44340,Cancelled,987688520,GO-RIDE
2016-03-05,320840,Completed,6637416240,GO-RIDE
2016-03-05,1270,No Driver Found,30104620,GO-RIDE
2016-03-06,36900,Cancelled,830680760,GO-RIDE
2016-03-06,218770,Completed,4595405360,GO-RIDE
2016-03-06,2400,No Driver Found,55764800,GO-RIDE
2016-03-07,62190,Cancelled,1545620440,GO-RIDE
2016-03-07,419510,Completed,9729270460,GO-RIDE
2016-03-07,8870,No Driver Found,234497900,GO-RIDE
2016-03-08,62260,Cancelled,1527207500,GO-RIDE
2016-03-08,418780,Completed,9629767420,GO-RIDE
2016-03-08,7780,No Driver Found,203539700,GO-RIDE
2016-03-09,27780,Cancelled,663053300,GO-RIDE
2016-03-09,186540,Completed,4156193860,GO-RIDE
2016-03-09,700,No Driver Found,16907800,GO-RIDE
2016-03-10,66040,Cancelled,1619150260,GO-RIDE
2016-03-10,428800,Completed,9908485860,GO-RIDE
2016-03-10,8150,No Driver Found,211205540,GO-RIDE
2016-03-11,75230,Cancelled,1852561620,GO-RIDE
2016-03-11,428660,Completed,9837909900,GO-RIDE
2016-03-11,22300,No Driver Found,558357800,GO-RIDE
2016-03-11,30,Other,686140,GO-RIDE
2016-03-12,45940,Cancelled,1030485820,GO-RIDE
2016-03-12,305560,Completed,6329170120,GO-RIDE
2016-03-12,2300,No Driver Found,55031340,GO-RIDE
2016-03-13,33880,Cancelled,771754620,GO-RIDE
2016-03-13,220450,Completed,4608786000,GO-RIDE
2016-03-13,1950,No Driver Found,45387160,GO-RIDE
2016-03-14,113810,Cancelled,2871947260,GO-RIDE
2016-03-14,398540,Completed,9127170780,GO-RIDE
2016-03-14,54110,No Driver Found,1425282040,GO-RIDE
2016-03-14,10,Other,314860,GO-RIDE
2016-03-15,104020,Cancelled,2448209400,GO-RIDE
2016-03-15,326600,Completed,7388208100,GO-RIDE
2016-03-15,78780,No Driver Found,1846009620,GO-RIDE
2016-03-16,69980,Cancelled,1784957720,GO-RIDE
2016-03-16,368980,Completed,8583440320,GO-RIDE
2016-03-16,32260,No Driver Found,867146280,GO-RIDE
2016-03-16,30,Other,802620,GO-RIDE
2016-03-17,67700,Cancelled,1701305060,GO-RIDE
2016-03-17,354260,Completed,8261596980,GO-RIDE
2016-03-17,18170,No Driver Found,491218000,GO-RIDE
2016-03-17,130,Other,3710980,GO-RIDE
2016-03-18,70030,Cancelled,1798822480,GO-RIDE
2016-03-18,391930,Completed,9133966660,GO-RIDE
2016-03-18,20410,No Driver Found,556292100,GO-RIDE
2016-03-18,10,Other,325780,GO-RIDE
2016-03-19,44040,Cancelled,1024077600,GO-RIDE
2016-03-19,274680,Completed,5785874640,GO-RIDE
2016-03-19,1350,No Driver Found,35016800,GO-RIDE
2016-03-19,220,Other,5030480,GO-RIDE
2016-03-20,32750,Cancelled,790298600,GO-RIDE
2016-03-20,194320,Completed,4130651980,GO-RIDE
2016-03-20,2180,No Driver Found,59985380,GO-RIDE
2016-03-21,72370,Cancelled,1871253020,GO-RIDE
2016-03-21,366100,Completed,8549504600,GO-RIDE
2016-03-21,22360,No Driver Found,621546380,GO-RIDE
2016-03-21,10,Other,278460,GO-RIDE
2016-03-22,107930,Cancelled,2661322300,GO-RIDE
2016-03-22,337160,Completed,7750925000,GO-RIDE
2016-03-22,66730,No Driver Found,1706914300,GO-RIDE
2016-03-22,10,Other,311220,GO-RIDE
2016-03-23,67410,Cancelled,1708767060,GO-RIDE
2016-03-23,361140,Completed,8331756160,GO-RIDE
2016-03-23,21720,No Driver Found,572706680,GO-RIDE
2016-03-23,10,Other,307580,GO-RIDE
2016-03-24,68970,Cancelled,1756247220,GO-RIDE
2016-03-24,374760,Completed,8691726680,GO-RIDE
2016-03-24,10970,No Driver Found,299750360,GO-RIDE
2016-03-24,920,Other,24892140,GO-RIDE
2016-03-25,32390,Cancelled,785852340,GO-RIDE
2016-03-25,171640,Completed,3684129540,GO-RIDE
2016-03-25,1290,No Driver Found,35904960,GO-RIDE
2016-03-26,38110,Cancelled,906108840,GO-RIDE
2016-03-26,243720,Completed,5130086780,GO-RIDE
2016-03-26,1140,No Driver Found,33276880,GO-RIDE
2016-03-27,33070,Cancelled,803384400,GO-RIDE
2016-03-27,188900,Completed,4035587920,GO-RIDE
2016-03-27,1050,No Driver Found,29951740,GO-RIDE
2016-03-28,63440,Cancelled,1526142800,GO-RIDE
2016-03-28,403980,Completed,8818349540,GO-RIDE
2016-03-28,8110,No Driver Found,204857380,GO-RIDE
2016-03-29,68460,Cancelled,1720475120,GO-RIDE
2016-03-29,375610,Completed,8670560080,GO-RIDE
2016-03-29,15220,No Driver Found,398956740,GO-RIDE
2016-03-30,59330,Cancelled,1501045000,GO-RIDE
2016-03-30,386410,Completed,8928444980,GO-RIDE
2016-03-30,7290,No Driver Found,200116280,GO-RIDE
2016-03-30,0,Other,76440,GO-RIDE
2016-03-31,62640,Cancelled,1578245760,GO-RIDE
2016-03-31,384860,Completed,8914050600,GO-RIDE
2016-03-31,8110,No Driver Found,221499460,GO-RIDE
2016-03-31,0,Other,49140,GO-RIDE
2016-04-01,79390,Cancelled,1998902360,GO-RIDE
2016-04-01,414660,Completed,9636040960,GO-RIDE
2016-04-01,13620,No Driver Found,360409140,GO-RIDE
2016-04-01,0,Other,61880,GO-RIDE
2016-01-01,1760,Cancelled,66238900,GO-SEND
2016-01-01,8720,Completed,317522660,GO-SEND
2016-01-01,100,No Driver Found,3663660,GO-SEND
2016-01-02,2670,Cancelled,103044760,GO-SEND
2016-01-02,13570,Completed,499360680,GO-SEND
2016-01-02,70,No Driver Found,3245060,GO-SEND
2016-01-02,0,Other,54600,GO-SEND
2016-01-03,2500,Cancelled,97672120,GO-SEND
2016-01-03,14240,Completed,526746220,GO-SEND
2016-01-03,20,No Driver Found,980980,GO-SEND
2016-01-04,5190,Cancelled,204997520,GO-SEND
2016-01-04,29530,Completed,1092309400,GO-SEND
2016-01-04,30,No Driver Found,1122940,GO-SEND
2016-01-04,40,Other,1385020,GO-SEND
2016-01-05,5700,Cancelled,221359320,GO-SEND
2016-01-05,30090,Completed,1107662920,GO-SEND
2016-01-05,130,No Driver Found,4262440,GO-SEND
2016-01-05,60,Other,2420600,GO-SEND
2016-01-06,5980,Cancelled,237489980,GO-SEND
2016-01-06,32010,Completed,1180064340,GO-SEND
2016-01-06,90,No Driver Found,3339700,GO-SEND
2016-01-06,0,Other,45500,GO-SEND
2016-01-07,7200,Cancelled,284804520,GO-SEND
2016-01-07,33000,Completed,1217767460,GO-SEND
2016-01-07,550,No Driver Found,20884500,GO-SEND
2016-01-08,6950,Cancelled,276470740,GO-SEND
2016-01-08,37000,Completed,1356899180,GO-SEND
2016-01-08,220,No Driver Found,8341060,GO-SEND
2016-01-08,0,Other,27300,GO-SEND
2016-01-09,4410,Cancelled,176314320,GO-SEND
2016-01-09,23800,Completed,882028420,GO-SEND
2016-01-09,240,No Driver Found,8548540,GO-SEND
2016-01-09,50,Other,1845480,GO-SEND
2016-01-10,2730,Cancelled,105245140,GO-SEND
2016-01-10,16630,Completed,612604720,GO-SEND
2016-01-10,40,No Driver Found,1476020,GO-SEND
2016-01-11,5870,Cancelled,229387340,GO-SEND
2016-01-11,33890,Completed,1239345380,GO-SEND
2016-01-11,370,No Driver Found,12499760,GO-SEND
2016-01-12,5690,Cancelled,220753260,GO-SEND
2016-01-12,32430,Completed,1182981800,GO-SEND
2016-01-12,480,No Driver Found,16467360,GO-SEND
2016-01-12,0,Other,76440,GO-SEND
2016-01-13,5840,Cancelled,228683000,GO-SEND
2016-01-13,33520,Completed,1226760080,GO-SEND
2016-01-13,720,No Driver Found,24722880,GO-SEND
2016-01-13,0,Other,45500,GO-SEND
2016-01-14,5350,Cancelled,212956380,GO-SEND
2016-01-14,32130,Completed,1183930020,GO-SEND
2016-01-14,660,No Driver Found,25414480,GO-SEND
2016-01-14,0,Other,123760,GO-SEND
2016-01-15,6130,Cancelled,241989020,GO-SEND
2016-01-15,37170,Completed,1372189000,GO-SEND
2016-01-15,480,No Driver Found,16907800,GO-SEND
2016-01-15,0,Other,78260,GO-SEND
2016-01-16,3520,Cancelled,139259120,GO-SEND
2016-01-16,24340,Completed,898999920,GO-SEND
2016-01-16,60,No Driver Found,1976520,GO-SEND
2016-01-17,2530,Cancelled,98372820,GO-SEND
2016-01-17,16090,Completed,592781280,GO-SEND
2016-01-17,30,No Driver Found,1126580,GO-SEND
2016-01-18,5180,Cancelled,202540520,GO-SEND
2016-01-18,34360,Completed,1255190300,GO-SEND
2016-01-18,280,No Driver Found,9338420,GO-SEND
2016-01-19,5210,Cancelled,200482100,GO-SEND
2016-01-19,33610,Completed,1224901860,GO-SEND
2016-01-19,510,No Driver Found,17677660,GO-SEND
2016-01-20,5200,Cancelled,204455160,GO-SEND
2016-01-20,34450,Completed,1256873800,GO-SEND
2016-01-20,350,No Driver Found,12281360,GO-SEND
2016-01-21,5220,Cancelled,204884680,GO-SEND
2016-01-21,34690,Completed,1262643200,GO-SEND
2016-01-21,190,No Driver Found,7047040,GO-SEND
2016-01-22,6080,Cancelled,240813300,GO-SEND
2016-01-22,37830,Completed,1383078060,GO-SEND
2016-01-22,240,No Driver Found,8013460,GO-SEND
2016-01-23,3470,Cancelled,139777820,GO-SEND
2016-01-23,24100,Completed,883559040,GO-SEND
2016-01-23,30,No Driver Found,1112020,GO-SEND
2016-01-24,2490,Cancelled,95964960,GO-SEND
2016-01-24,16520,Completed,597347660,GO-SEND
2016-01-24,40,No Driver Found,1583400,GO-SEND
2016-01-25,6530,Cancelled,250148080,GO-SEND
2016-01-25,34840,Completed,1264323060,GO-SEND
2016-01-25,1030,No Driver Found,36101520,GO-SEND
2016-01-25,10,Other,434980,GO-SEND
2016-01-26,6330,Cancelled,245998480,GO-SEND
2016-01-26,37690,Completed,1369715620,GO-SEND
2016-01-26,560,No Driver Found,20276620,GO-SEND
2016-01-27,5980,Cancelled,230417460,GO-SEND
2016-01-27,36660,Completed,1326448760,GO-SEND
2016-01-27,410,No Driver Found,14432600,GO-SEND
2016-01-28,6890,Cancelled,266460740,GO-SEND
2016-01-28,38840,Completed,1413493900,GO-SEND
2016-01-28,730,No Driver Found,23936640,GO-SEND
2016-01-29,7170,Cancelled,279732180,GO-SEND
2016-01-29,42090,Completed,1528787260,GO-SEND
2016-01-29,1010,No Driver Found,34137740,GO-SEND
2016-01-29,0,Other,171080,GO-SEND
2016-01-30,5640,Cancelled,218076040,GO-SEND
2016-01-30,27120,Completed,995003100,GO-SEND
2016-01-30,40,No Driver Found,1341340,GO-SEND
2016-01-31,3210,Cancelled,123008340,GO-SEND
2016-01-31,18300,Completed,666143660,GO-SEND
2016-01-31,150,No Driver Found,5396300,GO-SEND
2016-01-31,0,Other,27300,GO-SEND
2016-02-01,9180,Cancelled,344755320,GO-SEND
2016-02-01,38430,Completed,1389564540,GO-SEND
2016-02-01,6300,No Driver Found,238647500,GO-SEND
2016-02-01,10,Other,280280,GO-SEND
2016-02-02,11000,Cancelled,405991040,GO-SEND
2016-02-02,40250,Completed,1450927660,GO-SEND
2016-02-02,12990,No Driver Found,485468620,GO-SEND
2016-02-02,0,Other,27300,GO-SEND
2016-02-03,6610,Cancelled,254441460,GO-SEND
2016-02-03,43790,Completed,1585276420,GO-SEND
2016-02-03,3140,No Driver Found,115460800,GO-SEND
2016-02-03,0,Other,67340,GO-SEND
2016-02-04,6630,Cancelled,255739120,GO-SEND
2016-02-04,45800,Completed,1662167780,GO-SEND
2016-02-04,4350,No Driver Found,158771340,GO-SEND
2016-02-05,9730,Cancelled,372963500,GO-SEND
2016-02-05,54760,Completed,2011851660,GO-SEND
2016-02-05,3110,No Driver Found,110186440,GO-SEND
2016-02-05,0,Other,103740,GO-SEND
2016-02-06,5640,Cancelled,222578720,GO-SEND
2016-02-06,39540,Completed,1456092820,GO-SEND
2016-02-06,220,No Driver Found,8273720,GO-SEND
2016-02-07,3910,Cancelled,153351380,GO-SEND
2016-02-07,28320,Completed,1027828620,GO-SEND
2016-02-07,130,No Driver Found,4932200,GO-SEND
2016-02-08,2620,Cancelled,98658560,GO-SEND
2016-02-08,17690,Completed,638954680,GO-SEND
2016-02-08,180,No Driver Found,5731180,GO-SEND
2016-02-09,5420,Cancelled,206071320,GO-SEND
2016-02-09,34100,Completed,1239907760,GO-SEND
2016-02-09,1630,No Driver Found,56250740,GO-SEND
2016-02-10,5780,Cancelled,225281420,GO-SEND
2016-02-10,37640,Completed,1366476020,GO-SEND
2016-02-10,860,No Driver Found,27835080,GO-SEND
2016-02-11,5230,Cancelled,197948660,GO-SEND
2016-02-11,38460,Completed,1389495380,GO-SEND
2016-02-11,1120,No Driver Found,39361140,GO-SEND
2016-02-12,6210,Cancelled,231937160,GO-SEND
2016-02-12,40020,Completed,1444135420,GO-SEND
2016-02-12,3880,No Driver Found,137597460,GO-SEND
2016-02-12,0,Other,85540,GO-SEND
2016-02-13,3550,Cancelled,136558240,GO-SEND
2016-02-13,31690,Completed,1159520180,GO-SEND
2016-02-13,110,No Driver Found,3965780,GO-SEND
2016-02-13,0,Other,27300,GO-SEND
2016-02-14,3200,Cancelled,119952560,GO-SEND
2016-02-14,24080,Completed,864494540,GO-SEND
2016-02-14,800,No Driver Found,31094700,GO-SEND
2016-02-15,5070,Cancelled,190044400,GO-SEND
2016-02-15,39860,Completed,1436667960,GO-SEND
2016-02-15,980,No Driver Found,32547060,GO-SEND
2016-02-15,0,Other,54600,GO-SEND
2016-02-16,4730,Cancelled,179164440,GO-SEND
2016-02-16,38240,Completed,1384989060,GO-SEND
2016-02-16,660,No Driver Found,22298640,GO-SEND
2016-02-17,5000,Cancelled,187019560,GO-SEND
2016-02-17,36880,Completed,1324381240,GO-SEND
2016-02-17,1320,No Driver Found,44852080,GO-SEND
2016-02-18,4540,Cancelled,169958880,GO-SEND
2016-02-18,38220,Completed,1380229760,GO-SEND
2016-02-18,430,No Driver Found,14758380,GO-SEND
2016-02-19,5090,Cancelled,190082620,GO-SEND
2016-02-19,41180,Completed,1489992140,GO-SEND
2016-02-19,500,No Driver Found,17193540,GO-SEND
2016-02-20,2940,Cancelled,112818160,GO-SEND
2016-02-20,26650,Completed,972664420,GO-SEND
2016-02-20,20,No Driver Found,884520,GO-SEND
2016-02-21,2170,Cancelled,79117220,GO-SEND
2016-02-21,18060,Completed,652635620,GO-SEND
2016-02-21,20,No Driver Found,789880,GO-SEND
2016-02-22,4500,Cancelled,166439000,GO-SEND
2016-02-22,37960,Completed,1361427340,GO-SEND
2016-02-22,280,No Driver Found,8683220,GO-SEND
2016-02-23,4530,Cancelled,165474400,GO-SEND
2016-02-23,36650,Completed,1314036360,GO-SEND
2016-02-23,220,No Driver Found,7025200,GO-SEND
2016-02-24,4860,Cancelled,179588500,GO-SEND
2016-02-24,37230,Completed,1340835860,GO-SEND
2016-02-24,270,No Driver Found,8850660,GO-SEND
2016-02-25,5540,Cancelled,202242040,GO-SEND
2016-02-25,38020,Completed,1365751660,GO-SEND
2016-02-25,800,No Driver Found,27192620,GO-SEND
2016-02-26,6560,Cancelled,238086940,GO-SEND
2016-02-26,44110,Completed,1603811300,GO-SEND
2016-02-26,1650,No Driver Found,55482700,GO-SEND
2016-02-27,3620,Cancelled,134508920,GO-SEND
2016-02-27,29920,Completed,1082217500,GO-SEND
2016-02-27,60,No Driver Found,1765400,GO-SEND
2016-02-28,2660,Cancelled,96361720,GO-SEND
2016-02-28,20110,Completed,723806720,GO-SEND
2016-02-28,140,No Driver Found,4877600,GO-SEND
2016-02-29,6200,Cancelled,223135640,GO-SEND
2016-02-29,39660,Completed,1418946620,GO-SEND
2016-02-29,1620,No Driver Found,52852800,GO-SEND
2016-03-01,6370,Cancelled,235353300,GO-SEND
2016-03-01,41900,Completed,1506839880,GO-SEND
2016-03-01,730,No Driver Found,25465440,GO-SEND
2016-03-02,5630,Cancelled,209050660,GO-SEND
2016-03-02,41640,Completed,1497961920,GO-SEND
2016-03-02,710,No Driver Found,23499840,GO-SEND
2016-03-03,5920,Cancelled,222325740,GO-SEND
2016-03-03,43890,Completed,1581301540,GO-SEND
2016-03-03,620,No Driver Found,19854380,GO-SEND
2016-03-04,6620,Cancelled,244411440,GO-SEND
2016-03-04,47400,Completed,1717634100,GO-SEND
2016-03-04,1370,No Driver Found,44458960,GO-SEND
2016-03-05,3920,Cancelled,145170480,GO-SEND
2016-03-05,31400,Completed,1137137820,GO-SEND
2016-03-05,190,No Driver Found,6082440,GO-SEND
2016-03-06,2880,Cancelled,105134120,GO-SEND
2016-03-06,20710,Completed,745927000,GO-SEND
2016-03-06,310,No Driver Found,10286640,GO-SEND
2016-03-07,5570,Cancelled,206926720,GO-SEND
2016-03-07,43920,Completed,1582233380,GO-SEND
2016-03-07,650,No Driver Found,20475000,GO-SEND
2016-03-08,6000,Cancelled,220518480,GO-SEND
2016-03-08,44580,Completed,1604541120,GO-SEND
2016-03-08,990,No Driver Found,32157580,GO-SEND
2016-03-09,2690,Cancelled,99572200,GO-SEND
2016-03-09,22690,Completed,825100640,GO-SEND
2016-03-09,80,No Driver Found,2713620,GO-SEND
2016-03-10,5710,Cancelled,210475720,GO-SEND
2016-03-10,43570,Completed,1577530500,GO-SEND
2016-03-10,560,No Driver Found,18027100,GO-SEND
2016-03-11,6810,Cancelled,248084200,GO-SEND
2016-03-11,44740,Completed,1624648480,GO-SEND
2016-03-11,2560,No Driver Found,83894720,GO-SEND
2016-03-11,0,Other,58240,GO-SEND
2016-03-12,3980,Cancelled,147097860,GO-SEND
2016-03-12,30340,Completed,1104678120,GO-SEND
2016-03-12,410,No Driver Found,12803700,GO-SEND
2016-03-13,2870,Cancelled,102921000,GO-SEND
2016-03-13,21300,Completed,766280060,GO-SEND
2016-03-13,380,No Driver Found,10659740,GO-SEND
2016-03-14,7250,Cancelled,267283380,GO-SEND
2016-03-14,40810,Completed,1463145320,GO-SEND
2016-03-14,4320,No Driver Found,159279120,GO-SEND
2016-03-14,0,Other,54600,GO-SEND
2016-03-15,6920,Cancelled,256237800,GO-SEND
2016-03-15,37730,Completed,1348778340,GO-SEND
2016-03-15,5050,No Driver Found,187485480,GO-SEND
2016-03-16,6270,Cancelled,238647500,GO-SEND
2016-03-16,41870,Completed,1541818460,GO-SEND
2016-03-16,2870,No Driver Found,110912620,GO-SEND
2016-03-16,0,Other,98280,GO-SEND
2016-03-17,7140,Cancelled,273274820,GO-SEND
2016-03-17,40460,Completed,1489484360,GO-SEND
2016-03-17,2910,No Driver Found,111254780,GO-SEND
2016-03-17,20,Other,511420,GO-SEND
2016-03-18,7190,Cancelled,272947220,GO-SEND
2016-03-18,44690,Completed,1648224760,GO-SEND
2016-03-18,3350,No Driver Found,126060480,GO-SEND
2016-03-18,0,Other,105560,GO-SEND
2016-03-19,4370,Cancelled,168499240,GO-SEND
2016-03-19,29170,Completed,1095021200,GO-SEND
2016-03-19,390,No Driver Found,15300740,GO-SEND
2016-03-19,20,Other,691600,GO-SEND
2016-03-20,2740,Cancelled,104031200,GO-SEND
2016-03-20,19910,Completed,738275720,GO-SEND
2016-03-20,330,No Driver Found,10035480,GO-SEND
2016-03-21,6030,Cancelled,227823960,GO-SEND
2016-03-21,40400,Completed,1485667820,GO-SEND
2016-03-21,2090,No Driver Found,76749400,GO-SEND
2016-03-21,0,Other,40040,GO-SEND
2016-03-22,6870,Cancelled,260922480,GO-SEND
2016-03-22,31410,Completed,1145406080,GO-SEND
2016-03-22,6510,No Driver Found,249014220,GO-SEND
2016-03-23,6540,Cancelled,251063540,GO-SEND
2016-03-23,41360,Completed,1525265560,GO-SEND
2016-03-23,2800,No Driver Found,106810340,GO-SEND
2016-03-24,7390,Cancelled,283732540,GO-SEND
2016-03-24,42320,Completed,1571950380,GO-SEND
2016-03-24,3320,No Driver Found,127130640,GO-SEND
2016-03-24,40,Other,1334060,GO-SEND
2016-03-25,3340,Cancelled,127203440,GO-SEND
2016-03-25,20990,Completed,781686360,GO-SEND
2016-03-25,300,No Driver Found,11748100,GO-SEND
2016-03-26,3880,Cancelled,147427280,GO-SEND
2016-03-26,26320,Completed,988363740,GO-SEND
2016-03-26,230,No Driver Found,8115380,GO-SEND
2016-03-27,2540,Cancelled,94827460,GO-SEND
2016-03-27,17900,Completed,663309920,GO-SEND
2016-03-27,200,No Driver Found,7394660,GO-SEND
2016-03-28,5860,Cancelled,223308540,GO-SEND
2016-03-28,43060,Completed,1590798300,GO-SEND
2016-03-28,1280,No Driver Found,46730320,GO-SEND
2016-03-29,6580,Cancelled,251556760,GO-SEND
2016-03-29,42150,Completed,1561044940,GO-SEND
2016-03-29,1880,No Driver Found,71424080,GO-SEND
2016-03-30,6510,Cancelled,250004300,GO-SEND
2016-03-30,42890,Completed,1585514840,GO-SEND
2016-03-30,1640,No Driver Found,62518820,GO-SEND
2016-03-30,0,Other,69160,GO-SEND
2016-03-31,6880,Cancelled,265530720,GO-SEND
2016-03-31,43180,Completed,1592121440,GO-SEND
2016-03-31,1870,No Driver Found,71449560,GO-SEND
2016-04-01,8550,Cancelled,327033980,GO-SEND
2016-04-01,46060,Completed,1700529740,GO-SEND
2016-04-01,3610,No Driver Found,142726220,GO-SEND
