UPC_ID,UPC_DESC,L4 ID,L4_DESC,L5_ID,L5_DESC,MANUFACTURER_NAME,BRAND_NAME
112300804,LUC.PASTA CALZANETTO NEUT.50ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300805,LUC.PASTA CALZANETTO NER 50ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300801,EBANO CALZANETTO CAMOSCIO SC12,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300808,LUC.CREMA CALZANETTO NERO 50ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300817,CALZANETTO A/ACQUA NERO 200ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300821,CALZANETTO CAMOSCIO DOUBLEFACE,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300820,CALZANETTO DEO A/SETTICO 150ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300798,EBANO CALZANETTO NEUTRO   SK12,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300819,CALZANETTO GRASSO C/LAN.100ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300799,EBANO CALZANETTO NERO     SN12,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112800036,SNEAK CLEAN 16SALV.CALZANETTO,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300802,EBANO CALZANETTO CUOIO-P. SG12,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300812,AUTOLUC.CALZANETTO NEUTRO 75ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112800005,EBANO CALZANETTO BIA COPR-TELA,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300813,AUTOLUC.CALZANETTO NERO 75ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300807,LUC.CREMA CALZANETTO NEUT.50ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300814,AUTOLUC.CALZANETTO MORO 75ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300806,LUC.PASTA CALZANETTO MARR.50ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300809,LUC.CREMA CALZANETTO MARR.50ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300816,CALZANETTO A/ACQUA NEUT.200ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112300811,LUC.CREMA CALZANETTO BLU 50ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,DEISA EBANO,CALZANETTO
112101617,CHANTECL.LIQ.35L MUSC-B 1750ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,REAL CHIMICA,CHANTECLAIR
112101618,CHANTECL.LIQ.35L COLOR 1750ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,REAL CHIMICA,CHANTECLAIR
112101631,"CHANTECLAIR MARS.3X35LAV 5,25L",121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,REAL CHIMICA,CHANTECLAIR
112101292,CHANTECL.18L SPORT/SINTET900ML,121,DETERGENTI X BUCATO,1211,CAPI DELICATI,REAL CHIMICA,CHANTECLAIR
111198107,CHANTECLAIR MARS.BIVALENTE LT1,121,DETERGENTI X BUCATO,1212,BUCATO A MANO,REAL CHIMICA,CHANTECLAIR
112101733,"CHANT.VERT 21L OLI/ESS 1,071L",121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,REAL CHIMICA,CHANTECLAIR
112201058,SGRASS.CHANTECL.MAR.750+2RIC,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,CHANTECLAIR
112200774,CHANTECL.PIATTI P/M.VERT 500ML,124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,REAL CHIMICA,CHANTECLAIR
112201028,CHANTECL.SGRASS.MARISGL 750ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,CHANTECLAIR
112101236,"AMMORB.CHANTEC.26L GELS.1,56L",120,CURA TESSUTI,1201,AMMORBIDENTI,REAL CHIMICA,CHANTECLAIR
111118148,CHANTECLAIR 18L LAN&CASH 900ML,121,DETERGENTI X BUCATO,1211,CAPI DELICATI,REAL CHIMICA,CHANTECLAIR
112101302,CHANTECLAIR 18L LANA&SETA 900M,121,DETERGENTI X BUCATO,1211,CAPI DELICATI,REAL CHIMICA,CHANTECLAIR
112101151,AMM.CONC.CHANTEC.VERT31L 625ML,120,CURA TESSUTI,1201,AMMORBIDENTI,REAL CHIMICA,CHANTECLAIR
112200609,CHANTECL.SGRASS.SPRAY 625 ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,CHANTECLAIR
112101616,CHANTECL.LIQ.35L MARS 1750ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,REAL CHIMICA,CHANTECLAIR
112201082,CHANTECL.SGRASS.BICARBON 750ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,CHANTECLAIR
112101732,"CHANT.VERT 24L E/WH ECO 1,224L",121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,REAL CHIMICA,CHANTECLAIR
112000030,"AMM.CONC.CHANTEC.VERT62L 1,25L",120,CURA TESSUTI,1201,AMMORBIDENTI,REAL CHIMICA,CHANTECLAIR
112101238,"AMMORB.CHANTEC.26L MUSC.1,56L",120,CURA TESSUTI,1201,AMMORBIDENTI,REAL CHIMICA,CHANTECLAIR
112200926,CHANTECL.SGRASS.CAND.625ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,CHANTECLAIR
112201140,CHANTECL.SGRAS/DISIF SPR.750ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,CHANTECLAIR
112101440,"CHANTECL.LAV.IG.VERT24L 1,488L",121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,REAL CHIMICA,CHANTECLAIR
112101237,"AMMORB.CHANTEC.26L LAVAN.1,56L",120,CURA TESSUTI,1201,AMMORBIDENTI,REAL CHIMICA,CHANTECLAIR
112100910,NOCAL 16+4TABS CHANTECL.270 G,120,CURA TESSUTI,1203,ANTICALCARE PER LAVATRICE,REAL CHIMICA,CHANTECLAIR
112400021,"CHANTECL.PIATTI L/B.VERT 1,5L",124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,REAL CHIMICA,CHANTECLAIR
112201026,CHANTECL.SGRASS.LAVANDA 750ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,CHANTECLAIR
112201208,ANTICALC A/GOCC CHANTECL 750ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,CHANTECLAIR
112201029,CHANTECL.VERT SGRASS 750ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,CHANTECLAIR
112201027,CHANTECL.SGRASS.LIMONE 750ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,CHANTECLAIR
112101405,CHANTECL.VERT LAVAT.24L 1.488L,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,REAL CHIMICA,CHANTECLAIR
112200637,CHANTECL.PAVIM.F/MELO VERT 1L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,REAL CHIMICA,CHANTECLAIR
112100909,NOCAL GEL CHANTECLAIR 750 ML,120,CURA TESSUTI,1203,ANTICALCARE PER LAVATRICE,REAL CHIMICA,CHANTECLAIR
112201209,ANTICALC ACETO CHANTECL 750ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,CHANTECLAIR
112700076,CHICCO 20SALV.MONOUSO RINF/PRO,127,INSETTICIDI,1272,PER PERSONA,ARTSANA,CHICCO
112700020,CHICCO SALV.ANTIZANZARA X20,127,INSETTICIDI,1272,PER PERSONA,ARTSANA,CHICCO
112700019,CHICCO ANTI-ZANZARA ROLL 60ML,127,INSETTICIDI,1272,PER PERSONA,ARTSANA,CHICCO
112201018,CIF CREMA LIMONE 500ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,UNILEVER,CIF
112201017,CIF CREMA BIANCO 500ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,UNILEVER,CIF
112201221,CIF C/EXP SGRASS.MARSIGL 650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,UNILEVER,CIF
112201202,CIF CASA EXP A/CALC SPR.650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,UNILEVER,CIF
112201064,CIF SPRAY C/CANDEGGINA 650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,UNILEVER,CIF
111247120,CIF GEL CANDEGGINA 750ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,UNILEVER,CIF
111200090,CIF GEL BAGNO BRILLANTE ML.750,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,UNILEVER,CIF
112201161,CIF CASA EXP SGRASS SPR.650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,UNILEVER,CIF
112200531,CIF EASY CLEAN LIMONE 1L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,UNILEVER,CIF
112200546,CIF ULTRASGRASS POWER&SH 750ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,UNILEVER,CIF
112200829,CIF VETRI POWER&SHINE  750ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,UNILEVER,CIF
112200530,CIF EASY CLEAN BREZZA MARIN.1L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,UNILEVER,CIF
111243081,CIF CREMA CANDEGGINA 500ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,UNILEVER,CIF
112201065,CIF SGRASS.BICARBONATO 650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,UNILEVER,CIF
111200716,CIF ANTICALC BAGNO POWER 750ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,UNILEVER,CIF
112300412,ALZATACCO DONNA CLASS     9391,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300411,SOLETTA GEL/MAS.D/A CLASS59306,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300419,SOLETTA SPUGNA CLASS      9394,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300457,SOLETTA CARBONE P/P CLASS 9399,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300458,SOLETTA CLOROF.P/P CLASS  9399,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300402,SALVACALZE CLASS          9388,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300439,ALZATACCO UOMO CLASS     49391,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300421,LACCI-P 1P 150CM NG CLASS19344,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300405,SOLETTA CLOROF.ADUL.CLASS 9394,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300398,LACCI 1P 120CM CUOIO CLASS9341,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300416,SOLETTA SUGH/COT.CLASS    9393,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300410,SOLETTA GEL/MAS.U/O CLASS49306,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300448,SOLETTA EMOLL.ALOE CLASS 59393,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300440,M/SOLETTA PELLE CLASS    39396,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300425,SOLETTE CARBOPLUS CLASS  23939,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300403,SOLETTE CARBONE ATT.CLASS 9392,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300409,SOLETTA CUOIO UOMO CLASS  9384,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300452,SOLETTA PELLE D/A CLASS  89393,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112300447,SOLETTA SUGH.FELTRO CLASS49393,128,PRODOTTI PER LE SCARPE,1281,ACCESSORI SCARPE,S.C JOHNSON,CLASS
112101069,COCCOL.CREAT.30L CAM/BER.750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112000136,COCCOLINO CON.INT.FISSAN 570ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
111124725,AMMORB.COCCOL.44L SENS/SETA 4L,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112000134,COCCOLINO/C.60L DEL/SOF.1500ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112000160,COCCOLINO INTENSE TROP/P.570ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112100251,COCCOLINO 30LAV BLU 750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
111100259,AMMORB.COCCOL.44L S/SETA 4LX2,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112100155,COCCOLINO 30LAV LAVANDA 750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112101040,COCCOL.CREAT.30L SAN/CAP.750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112000062,COCCOLINO INTENSE CIEL/B 570ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112100156,COCCOLINO 30LAV SETA 750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
111100258,AMMORB.COCCOL.44L PUR&SOF 4LX2,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
111124718,AMMORB.COCCOL.44L P/SOFF.4L,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
111100257,AMMORB.COCCOL.44L PR/BLU 4LX2,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112000161,COCCOLINO INTENSE D/ESPL.570ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112101039,COCCOL.CREAT.30L TIA/FRU.750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112000133,COCCOLINO/C.60L ARIA/PR.1500ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112000135,COCCOLINO/C.60L ORC/V/M.1500ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112100153,COCCOLINO 30LAV D/SOF 750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112000061,COCCOLINO INTENSE PASS.F.570ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
111124720,AMMORB.COCCOL.44L A/PRIMAV 4L,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112101038,COCCOL.CREAT.30L ORIENT.750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112101037,COCCOL.CREAT.30L ORC/MIR.750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,UNILEVER,COCCOLINO
112101415,COLORER/IT GRIG/ANT.GREY 350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112101409,COLORER/IT BLU/JEANS GREY 350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112000219,COLORER/IT MARR/CIO HENKEL350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112000221,COLORER/IT RSO/TUL HENKEL 350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112000218,COLORER/IT GRIG/ANT HENKEL350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112101411,COLORER/IT ROSSO/TUL.GREY 350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112101412,COLORER/IT VERDE/PET.GREY 350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112101416,COLORER/IT TURCH/INT.GREY 350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112000216,COLORER/IT BLU/JEANS HENKEL350,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112101413,COLORER/IT BLU/MARE GREY 350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112101410,COLORER/IT NERO/INTE.GREY 350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112000217,COLORER/IT BORD/AVV HENKEL350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112000214,COLORER/IT BLU/MARE HENKEL350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112101408,COLORER/IT MARR/CIOC.GREY 350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112000215,COLORER/IT BLU/NOT HENKEL 350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112000213,COLORER/IT BEIGE/SAB HENK.350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112000220,COLORER/IT NERO/INT HENKEL350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112101414,COLORER/IT BLU/NOTTE GREY 350G,120,CURA TESSUTI,1204,ADDITIVI,HENKEL,COLORERIA ITALIANA
112201117,WC DISINCROSTANTE ECOUNES U!1L,122,DETERGENTI X LA CASA,1223,CURA WC,MARCA PRIVATA,COMODO
112201116,DETERG.DOCCIA ECOUNES U!500ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,MARCA PRIVATA,COMODO
112201119,VETRI&MULTIUSO RIC ECO U!500ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,MARCA PRIVATA,COMODO
112201122,SCIGLICALCARE ECOUNES U! 500ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,MARCA PRIVATA,COMODO
112400056,PIATTI&STOVIGL ECOUNES U!500ML,124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,MARCA PRIVATA,COMODO
112300270,4VASCH+COP C-GELO 2P CUKI  R62,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
111388305,PELLIC.CUKI 300MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,CUKI COFRESCO,CUKI
112300305,SACCH.GELO 18X28 CUKI X60,123,CONSERVAZIONE ALIMENTI,1237,SACCHETTI,CUKI COFRESCO,CUKI
112300330,6VASCH.CALDO 1P CUKI       R30,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300338,3VASCH.CALDO PIZ-CROS CUKI T77,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300247,CARTAFORNO CUKI 20+MT OM,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,CUKI COFRESCO,CUKI
112300269,5VASCH+COP C-GELO 1P CUKI  R31,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300254,2VASCH.TEGLIE 4/6P S249 CUKI,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
111378380,ALLUM.CUKI 150MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,CUKI COFRESCO,CUKI
112300258,3CONT.S/C M/ONDE RC63 2/3 CUKI,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300274,2VASCH+COP C-GELO 6P CUKI  R91,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300246,ALLUM.CUKI 50 MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,CUKI COFRESCO,CUKI
111390150,SACCH.GELO CUKI 18X28 NORM X30,123,CONSERVAZIONE ALIMENTI,1237,SACCHETTI,CUKI COFRESCO,CUKI
112300337,12VASC.CALDO CR-CARAM CUKI T21,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
111300518,SACCH.CUKI SOTTOV20X30 MED.X10,123,CONSERVAZIONE ALIMENTI,1237,SACCHETTI,CUKI COFRESCO,CUKI
112300336,2VASCH.CALDO 8P CUKI       R98,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300256,4VASC+COP M/ONDE RC33 1P CUKI,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
111397084,SACCH.VERDURE CUKI 29X42 X20,123,CONSERVAZIONE ALIMENTI,1237,SACCHETTI,CUKI COFRESCO,CUKI
112300276,15VASC+COP C-GELO CUKI     T21,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
111368528,CARTAFORNO CUKI 50MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,CUKI COFRESCO,CUKI
112300380,10SACCH.GHIAC CUBET.CUKI 20102,123,CONSERVAZIONE ALIMENTI,1237,SACCHETTI,CUKI COFRESCO,CUKI
112300306,SACCH.GELO 23X32 CUKI X40,123,CONSERVAZIONE ALIMENTI,1237,SACCHETTI,CUKI COFRESCO,CUKI
111392093,SACCH.GELO CUKI 29X42 G/DI X15,123,CONSERVAZIONE ALIMENTI,1237,SACCHETTI,CUKI COFRESCO,CUKI
111363928,CARTA X FRITTI CUKI 20FOGLI,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,CUKI COFRESCO,CUKI
112300342,3VASS.ALLUM 6P CALDO CUKI  V35,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300271,3VASCH+COP C-GELO 4P CUKI  R75,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300333,4VASCH.CALDO 4P ARROS.CUKI R78,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300309,TEGL.ALL.6P 305X203X60 CUK181G,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300260,2CONT+COP CART.M/ONDE TC59 CUK,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300275,2VASCH+COP C-GELO 8P CUKI  R98,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
111391140,SACCH.GELO CUKI 23X32 MEDI X20,123,CONSERVAZIONE ALIMENTI,1237,SACCHETTI,CUKI COFRESCO,CUKI
112300343,2VASS.ALLUM 8P CALDO CUKI  V43,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300893,CARTA FORNO 25FOGLI CUKI,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,CUKI COFRESCO,CUKI
112300272,3VASCH+COP C-GELO 4P CUKI  R78,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300331,2VASCH.CALDO 12P CUKI      R74,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
111381284,PELLIC.CUKI MICROONDE 20MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,CUKI COFRESCO,CUKI
112300540,SACCH.GELO 17X22 CUKI X40,123,CONSERVAZIONE ALIMENTI,1237,SACCHETTI,CUKI COFRESCO,CUKI
112300835,SACCH.APRI&CHIUDI PIC CUKI X15,123,CONSERVAZIONE ALIMENTI,1237,SACCHETTI,CUKI COFRESCO,CUKI
112300225,PELLIC.CUKI 25MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,CUKI COFRESCO,CUKI
112300322,PELLIC.CUKI 50MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,CUKI COFRESCO,CUKI
112300340,3VASCH.CALDO TORTA X8 CUKI T59,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300259,2CONT.S/C M/ONDE RC86 4/6 CUKI,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300273,2VASCH+COP C-GELO 6P CUKI  R90,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300339,2VASCH.CALDO TORTA-G CUKI  T10,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300341,2VASCH.CALDO 6P POLLO CUKI  E1,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
111372010,ALLUM.CUKI 16MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,CUKI COFRESCO,CUKI
112300307,SACCH.GELO 29X42 CUKI X30,123,CONSERVAZIONE ALIMENTI,1237,SACCHETTI,CUKI COFRESCO,CUKI
112300332,4VASCH.CALDO 4P LASAG.CUKI R75,123,CONSERVAZIONE ALIMENTI,1238,VASCHETTE,CUKI COFRESCO,CUKI
112300608,SACCH.GELO CUKI 35X50 X10,123,CONSERVAZIONE ALIMENTI,1237,SACCHETTI,CUKI COFRESCO,CUKI
112300836,SACCH.APRI&CHIUDI GRA CUKI X10,123,CONSERVAZIONE ALIMENTI,1237,SACCHETTI,CUKI COFRESCO,CUKI
112300361,ALLUM.CUKI 25MT,123,CONSERVAZIONE ALIMENTI,1239,AVVOLGENTI,CUKI COFRESCO,CUKI
